student_id,course_id,semester,total_classes,attended_classes,attendance_percentage
STU00948,EC305,1,57,39,68.42
STU00948,EC303,2,63,38,60.32
STU00948,EC303,3,64,50,78.12
STU00948,EC305,4,62,50,80.65
STU00949,EC303,1,62,62,100.0
STU00949,EC305,2,61,49,80.33
STU00949,EC303,3,64,54,84.38
STU00949,EC302,4,65,51,78.46
STU00950,CE304,1,63,42,66.67
STU00950,CE303,2,68,38,55.88
STU00950,CE302,3,59,46,77.97
STU00950,CE303,4,61,40,65.57
STU00950,CE303,5,65,45,69.23
STU00950,CE302,6,69,50,72.46
STU00951,CE305,1,60,45,75.0
STU00951,CE301,2,64,55,85.94
STU00951,CE302,3,61,48,78.69
STU00951,CE305,4,65,49,75.38
STU00951,CE302,5,70,41,58.57
STU00951,CE303,6,62,40,64.52
STU00952,EC304,1,63,52,82.54
STU00952,EC305,2,69,52,75.36
STU00952,EC305,3,65,48,73.85
STU00952,EC302,4,63,55,87.3
STU00952,EC305,5,57,50,87.72
STU00953,EE301,1,67,63,94.03
STU00953,EE305,2,67,48,71.64
STU00953,EE301,3,57,55,96.49
STU00953,EE302,4,63,53,84.13
STU00954,IT304,1,63,45,71.43
STU00954,IT305,2,68,54,79.41
STU00954,IT302,3,63,45,71.43
STU00954,IT301,4,68,44,64.71
STU00954,IT304,5,58,44,75.86
STU00955,IT304,1,67,36,53.73
STU00955,IT303,2,58,39,67.24
STU00955,IT302,3,60,34,56.67
STU00955,IT301,4,66,51,77.27
STU00955,IT301,5,56,40,71.43
STU00956,EC303,1,58,37,63.79
STU00956,EC305,2,63,45,71.43
STU00957,EC301,1,68,45,66.18
STU00957,EC302,2,56,36,64.29
STU00957,EC305,3,56,44,78.57
STU00958,CE301,1,65,50,76.92
STU00958,CE305,2,63,46,73.02
STU00959,EE304,1,62,42,67.74
STU00959,EE302,2,62,44,70.97
STU00959,EE305,3,63,37,58.73
STU00959,EE305,4,66,46,69.7
STU00960,EC302,1,55,37,67.27
STU00960,EC305,2,65,45,69.23
STU00960,EC302,3,60,41,68.33
STU00961,EC302,1,55,37,67.27
STU00961,EC302,2,57,34,59.65
STU00961,EC305,3,63,41,65.08
STU00961,EC304,4,58,45,77.59
STU00961,EC301,5,62,42,67.74
STU00962,CS302,1,62,49,79.03
STU00962,CS304,2,60,41,68.33
STU00962,CS302,3,62,46,74.19
STU00962,CS303,4,58,44,75.86
STU00962,CS301,5,62,51,82.26
STU00963,EE304,1,67,55,82.09
STU00963,EE304,2,61,47,77.05
STU00963,EE302,3,58,40,68.97
STU00963,EE301,4,68,56,82.35
STU00964,CS304,1,59,48,81.36
STU00964,CS304,2,67,62,92.54
STU00964,CS301,3,63,48,76.19
STU00964,CS302,4,70,57,81.43
STU00964,CS304,5,65,62,95.38
STU00965,CS301,1,70,47,67.14
STU00965,CS305,2,67,53,79.1
STU00965,CS304,3,61,34,55.74
STU00965,CS303,4,59,38,64.41
STU00966,EC305,1,67,44,65.67
STU00966,EC302,2,67,52,77.61
STU00967,ME302,1,65,45,69.23
STU00967,ME303,2,67,46,68.66
STU00967,ME303,3,62,44,70.97
STU00968,EC302,1,67,67,100.0
STU00968,EC305,2,70,67,95.71
STU00968,EC301,3,62,53,85.48
STU00968,EC301,4,69,56,81.16
STU00969,CE304,1,66,61,92.42
STU00969,CE303,2,67,59,88.06
STU00970,CE304,1,68,56,82.35
STU00970,CE304,2,68,61,89.71
STU00971,EC304,1,63,52,82.54
STU00971,EC303,2,62,54,87.1
STU00972,CS303,1,63,58,92.06
STU00972,CS304,2,60,50,83.33
STU00972,CS302,3,62,52,83.87
STU00972,CS305,4,61,61,100.0
STU00973,EC304,1,66,55,83.33
STU00973,EC301,2,62,47,75.81
STU00974,ME302,1,57,52,91.23
STU00974,ME305,2,56,54,96.43
STU00975,EE301,1,63,44,69.84
STU00975,EE304,2,59,38,64.41
STU00975,EE303,3,59,42,71.19
STU00975,EE304,4,63,45,71.43
STU00976,CE302,1,68,65,95.59
STU00976,CE303,2,60,53,88.33
STU00976,CE305,3,57,45,78.95
STU00977,ME301,1,56,42,75.0
STU00977,ME305,2,60,52,86.67
STU00977,ME303,3,70,47,67.14
STU00978,ME302,1,62,56,90.32
STU00978,ME301,2,61,45,73.77
STU00978,ME305,3,57,48,84.21
STU00978,ME301,4,58,44,75.86
STU00978,ME303,5,60,51,85.0
STU00979,ME301,1,69,50,72.46
STU00979,ME305,2,66,71,62.12
STU00979,ME302,3,59,37,62.71
STU00979,ME305,4,60,46,76.67
STU00979,ME302,5,55,36,65.45
STU00979,ME303,6,60,39,65.0
STU00980,CS305,1,55,51,92.73
STU00980,CS305,2,56,48,85.71
STU00980,CS304,3,59,53,89.83
STU00980,CS302,4,56,41,73.21
STU00981,CE302,1,59,30,50.85
STU00981,CE302,2,66,46,69.7
STU00981,CE305,3,63,43,68.25
STU00981,CE304,4,62,46,74.19
STU00981,CE304,5,60,30,50.0
STU00982,EC302,1,60,46,76.67
STU00982,EC305,2,56,39,69.64
STU00983,EC304,1,59,47,79.66
STU00983,EC301,2,64,44,68.75
STU00984,CS305,1,70,59,84.29
STU00984,CS304,2,67,58,86.57
STU00984,CS305,3,69,59,85.51
STU00984,CS305,4,66,60,90.91
STU00984,CS305,5,67,67,100.0
STU00985,IT305,1,68,59,86.76
STU00985,IT302,2,70,70,100.0
STU00985,IT302,3,56,45,80.36
STU00985,IT302,4,57,49,85.96
STU00986,CS303,1,64,49,76.56
STU00986,CS301,2,68,48,70.59
STU00986,CS304,3,67,52,77.61
STU00986,CS303,4,66,48,72.73
STU00986,CS301,5,65,29,44.62
STU00986,CS304,6,61,48,78.69
STU00987,ME302,1,68,52,76.47
STU00987,ME302,2,69,52,75.36
STU00988,CS302,1,64,34,53.12
STU00988,CS304,2,62,39,62.9
STU00988,CS302,3,55,42,76.36
STU00988,CS302,4,69,40,57.97
STU00988,CS303,5,70,53,75.71
STU00988,CS304,6,69,53,76.81
STU00989,EC303,1,61,45,73.77
STU00989,EC304,2,59,48,81.36
STU00989,EC304,3,56,48,85.71
STU00989,EC302,4,59,46,77.97
STU00989,EC301,5,64,44,68.75
STU00990,CE301,1,66,59,89.39
STU00990,CE304,2,67,67,100.0
STU00990,CE304,3,57,56,98.25
STU00990,CE305,4,64,56,87.5
STU00991,IT305,1,70,61,87.14
STU00991,IT301,2,70,45,64.29
STU00991,IT301,3,66,50,75.76
STU00991,IT303,4,61,52,85.25
STU00992,IT305,1,60,44,73.33
STU00992,IT301,2,58,45,77.59
STU00992,IT302,3,63,54,85.71
STU00992,IT301,4,55,49,89.09
STU00993,EC302,1,66,52,78.79
STU00993,EC301,2,69,64,92.75
STU00993,EC304,3,65,59,90.77
STU00993,EC305,4,69,48,69.57
STU00993,EC303,5,65,54,83.08
STU00993,EC303,6,66,57,86.36
STU00994,ME305,1,58,46,79.31
STU00994,ME304,2,70,58,82.86
STU00995,EC305,1,56,42,75.0
STU00995,EC305,2,57,47,82.46
STU00995,EC302,3,67,52,77.61
STU00995,EC303,4,69,50,72.46
STU00995,EC303,5,59,59,100.0
STU00996,ME302,1,57,42,73.68
STU00996,ME305,2,67,52,77.61
STU00996,ME303,3,67,55,82.09
STU00997,CE301,1,56,28,50.0
STU00997,CE303,2,55,35,63.64
STU00997,CE302,3,61,42,68.85
STU00998,ME305,1,61,43,70.49
STU00998,ME304,2,59,50,84.75
STU00998,ME304,3,63,50,79.37
STU00998,ME302,4,55,42,76.36
STU00998,ME301,5,60,47,78.33
STU00999,CE303,1,70,59,84.29
STU00999,CE301,2,62,48,77.42
STU01000,ME302,1,70,60,85.71
STU01000,ME301,2,57,52,91.23
STU01000,ME304,3,65,57,87.69
STU01000,ME305,4,66,59,89.39
STU01000,ME304,5,63,52,82.54
STU01001,EE305,1,65,51,78.46
STU01001,EE303,2,59,45,76.27
STU01001,EE305,3,63,52,82.54
STU01001,EE305,4,62,53,85.48
STU01001,EE302,5,55,47,85.45
STU01001,EE304,6,70,46,65.71
STU01002,CS303,1,64,49,76.56
STU01002,CS304,2,67,52,77.61
STU01002,CS301,3,64,51,79.69
STU01002,CS303,4,58,48,82.76
STU01003,ME305,1,62,52,83.87
STU01003,ME302,2,62,51,82.26
STU01003,ME304,3,59,50,84.75
STU01004,CS305,1,66,49,74.24
STU01004,CS304,2,67,47,70.15
STU01005,ME305,1,65,54,83.08
STU01005,ME303,2,57,52,91.23
STU01005,ME302,3,60,43,71.67
STU01005,ME305,4,70,62,88.57
STU01005,ME301,5,65,54,83.08
STU01006,ME304,1,67,47,70.15
STU01006,ME304,2,59,51,86.44
STU01007,EC304,1,55,46,83.64
STU01007,EC303,2,66,58,87.88
STU01007,EC301,3,64,56,87.5
STU01007,EC302,4,70,54,77.14
STU01007,EC304,5,67,47,70.15
STU01008,IT302,1,67,51,76.12
STU01008,IT304,2,62,52,83.87
STU01008,IT303,3,62,50,80.65
STU01008,IT305,4,60,54,90.0
STU01008,IT303,5,60,49,81.67
STU01008,IT305,6,65,47,72.31
STU01009,IT304,1,57,39,68.42
STU01009,IT301,2,57,52,91.23
STU01009,IT301,3,55,46,83.64
STU01009,IT302,4,68,62,91.18
STU01009,IT304,5,57,43,75.44
STU01009,IT302,6,56,47,83.93
STU01010,CS304,1,60,55,91.67
STU01010,CS301,2,59,51,86.44
STU01011,EE303,1,66,55,83.33
STU01011,EE305,2,57,49,85.96
STU01011,EE301,3,60,38,63.33
STU01011,EE303,4,65,42,64.62
STU01012,EE301,1,57,49,85.96
STU01012,EE301,2,55,40,72.73
STU01013,CS302,1,67,43,64.18
STU01013,CS304,2,58,46,79.31
STU01013,CS303,3,64,37,57.81
STU01014,CE305,1,57,46,80.7
STU01014,CE305,2,64,49,76.56
STU01014,CE302,3,57,48,84.21
STU01014,CE304,4,63,47,74.6
STU01014,CE302,5,58,49,84.48
STU01014,CE304,6,62,42,67.74
STU01015,ME301,1,67,52,77.61
STU01015,ME303,2,60,37,61.67
STU01015,ME304,3,69,50,72.46
STU01015,ME303,4,64,43,67.19
STU01016,ME304,1,68,60,88.24
STU01016,ME302,2,64,46,71.88
STU01016,ME303,3,61,49,80.33
STU01016,ME302,4,69,55,79.71
STU01017,ME302,1,56,56,100.0
STU01017,ME301,2,56,49,87.5
STU01017,ME305,3,58,51,87.93
STU01018,IT301,1,69,62,89.86
STU01018,IT302,2,59,55,93.22
STU01018,IT301,3,64,58,90.62
STU01019,ME303,1,62,48,77.42
STU01019,ME304,2,68,49,72.06
STU01019,ME304,3,58,38,65.52
STU01019,ME305,4,64,48,75.0
STU01020,EC304,1,56,48,85.71
STU01020,EC303,2,60,47,78.33
STU01020,EC304,3,61,48,78.69
STU01021,ME301,1,56,45,80.36
STU01021,ME301,2,63,43,68.25
STU01021,ME304,3,60,45,75.0
STU01021,ME304,4,69,47,68.12
STU01022,IT303,1,69,59,85.51
STU01022,IT302,2,65,45,69.23
STU01022,IT304,3,65,49,75.38
STU01022,IT305,4,60,44,73.33
STU01022,IT301,5,60,44,73.33
STU01023,EE304,1,57,31,54.39
STU01023,EE304,2,65,35,53.85
STU01023,EE302,3,56,38,67.86
STU01023,EE302,4,62,41,66.13
STU01024,IT305,1,70,70,100.0
STU01024,IT303,2,61,61,100.0
STU01024,IT302,3,68,68,100.0
STU01024,IT301,4,55,45,81.82
STU01024,IT303,5,65,60,92.31
STU01024,IT305,6,66,65,98.48
STU01025,IT301,1,58,55,94.83
STU01025,IT304,2,61,45,73.77
STU01025,IT302,3,59,39,66.1
STU01025,IT303,4,63,47,74.6
STU01026,ME304,1,61,52,85.25
STU01026,ME304,2,56,51,91.07
STU01026,ME304,3,64,53,82.81
STU01026,ME305,4,69,66,95.65
STU01026,ME301,5,64,61,95.31
STU01026,ME303,6,55,53,96.36
STU01027,EC305,1,57,40,70.18
STU01027,EC304,2,68,58,85.29
STU01027,EC304,3,62,58,93.55
STU01027,EC303,4,62,46,74.19
STU01027,EC304,5,63,43,68.25
STU01028,CE301,1,62,57,91.94
STU01028,CE305,2,63,52,82.54
STU01028,CE304,3,63,44,69.84
STU01028,CE301,4,62,52,83.87
STU01029,ME302,1,69,50,72.46
STU01029,ME302,2,67,56,83.58
STU01030,IT304,1,56,40,71.43
STU01030,IT301,2,63,44,69.84
STU01031,ME305,1,68,44,64.71
STU01031,ME301,2,64,49,76.56
STU01031,ME305,3,56,37,66.07
STU01031,ME304,4,61,54,88.52
STU01031,ME305,5,64,44,68.75
STU01031,ME301,6,62,41,66.13
STU01032,CS305,1,65,39,60.0
STU01032,CS302,2,61,43,70.49
STU01032,CS301,3,68,54,79.41
STU01032,CS301,4,65,35,53.85
STU01032,CS302,5,70,51,72.86
STU01033,EE301,1,59,38,64.41
STU01033,EE303,2,60,42,70.0
STU01034,EE303,1,68,61,89.71
STU01034,EE302,2,68,62,91.18
STU01034,EE302,3,60,57,95.0
STU01034,EE303,4,58,52,89.66
STU01035,ME303,1,57,47,82.46
STU01035,ME301,2,59,49,83.05
STU01035,ME301,3,55,44,80.0
STU01035,ME302,4,57,44,77.19
STU01036,EC302,1,58,39,67.24
STU01036,EC304,2,65,46,70.77
STU01036,EC301,3,69,39,56.52
STU01036,EC305,4,58,39,67.24
STU01037,EE305,1,63,46,73.02
STU01037,EE301,2,66,51,77.27
STU01037,EE301,3,66,49,74.24
STU01037,EE302,4,67,47,70.15
STU01037,EE302,5,63,58,92.06
STU01038,CE305,1,57,52,91.23
STU01038,CE301,2,60,58,96.67
STU01039,IT303,1,60,36,60.0
STU01039,IT305,2,61,43,70.49
STU01039,IT304,3,66,53,80.3
STU01040,IT303,1,67,45,67.16
STU01040,IT304,2,58,45,77.59
STU01041,EE304,1,61,47,77.05
STU01041,EE302,2,61,39,63.93
STU01041,EE305,3,70,51,72.86
STU01041,EE305,4,57,45,78.95
STU01041,EE302,5,70,42,60.0
STU01041,EE305,6,69,43,62.32
STU01042,CS303,1,66,57,86.36
STU01042,CS302,2,56,49,87.5
STU01042,CS301,3,69,65,94.2
STU01042,CS302,4,55,48,87.27
STU01042,CS305,5,66,48,72.73
STU01043,EE303,1,65,59,90.77
STU01043,EE304,2,55,44,80.0
STU01044,CE304,1,57,42,73.68
STU01044,CE302,2,58,47,81.03
STU01044,CE305,3,58,45,77.59
STU01044,CE305,4,59,50,84.75
STU01045,EE304,1,65,44,67.69
STU01045,EE301,2,56,45,80.36
STU01045,EE303,3,62,37,59.68
STU01045,EE303,4,68,54,79.41
STU01045,EE303,5,56,37,66.07
STU01046,IT301,1,64,50,78.12
STU01046,IT302,2,63,60,95.24
STU01047,CE302,1,63,38,60.32
STU01047,CE303,2,68,46,67.65
STU01047,CE301,3,66,34,51.52
STU01047,CE301,4,70,41,58.57
STU01047,CE303,5,64,43,67.19
STU01048,ME301,1,55,51,92.73
STU01048,ME303,2,65,55,84.62
STU01048,ME302,3,57,49,85.96
STU01048,ME302,4,58,51,87.93
STU01048,ME303,5,58,54,93.1
STU01049,EE303,1,65,45,69.23
STU01049,EE303,2,58,37,63.79
STU01050,IT305,1,61,35,57.38
STU01050,IT305,2,57,36,63.16
STU01050,IT302,3,56,47,83.93
STU01051,ME303,1,57,46,80.7
STU01051,ME305,2,64,61,95.31
STU01051,ME305,3,64,64,100.0
STU01051,ME301,4,67,56,83.58
STU01052,ME303,1,68,59,86.76
STU01052,ME301,2,65,52,80.0
STU01053,CS301,1,59,51,86.44
STU01053,CS301,2,58,53,91.38
STU01053,CS305,3,55,51,92.73
STU01053,CS301,4,70,50,71.43
STU01054,EE304,1,66,48,72.73
STU01054,EE304,2,58,43,74.14
STU01055,CE302,1,62,51,82.26
STU01055,CE301,2,65,44,67.69
STU01055,CE302,3,60,43,71.67
STU01055,CE305,4,58,39,67.24
STU01056,IT304,1,61,41,67.21
STU01056,IT302,2,60,49,81.67
STU01057,EE302,1,68,61,89.71
STU01057,EE301,2,63,49,77.78
STU01057,EE305,3,61,50,81.97
STU01057,EE304,4,62,51,82.26
STU01057,EE301,5,68,60,88.24
STU01057,EE302,6,67,53,79.1
STU01058,CS305,1,64,69,62.5
STU01058,CS303,2,59,45,76.27
STU01058,CS304,3,68,51,75.0
STU01059,CE303,1,63,53,84.13
STU01059,CE302,2,58,52,89.66
STU01059,CE304,3,63,43,68.25
STU01059,CE305,4,70,61,87.14
STU01059,CE301,5,58,39,67.24
STU01059,CE304,6,61,42,68.85
STU01060,CE302,1,60,44,73.33
STU01060,CE305,2,58,46,79.31
STU01060,CE302,3,59,46,77.97
STU01060,CE301,4,62,45,72.58
STU01061,CS301,1,57,43,75.44
STU01061,CS304,2,59,57,96.61
STU01061,CS302,3,63,54,85.71
STU01062,CS305,1,55,35,63.64
STU01062,CS302,2,58,39,67.24
STU01063,ME304,1,58,58,100.0
STU01063,ME303,2,61,61,100.0
STU01064,CE302,1,59,53,89.83
STU01064,CE301,2,66,50,75.76
STU01064,CE303,3,68,45,66.18
STU01064,CE304,4,63,46,73.02
STU01064,CE304,5,61,43,70.49
STU01065,EE302,1,67,41,61.19
STU01065,EE303,2,61,43,70.49
STU01065,EE302,3,70,43,61.43
STU01066,CS303,1,68,48,70.59
STU01066,CS301,2,63,42,66.67
STU01066,CS301,3,68,50,73.53
STU01066,CS304,4,60,46,76.67
STU01066,CS301,5,56,38,67.86
STU01067,ME305,1,64,46,71.88
STU01067,ME302,2,68,53,77.94
STU01067,ME301,3,64,56,87.5
STU01067,ME302,4,64,54,84.38
STU01067,ME303,5,60,54,90.0
STU01068,IT301,1,70,47,67.14
STU01068,IT305,2,57,43,75.44
STU01068,IT305,3,69,47,68.12
STU01068,IT303,4,64,44,68.75
STU01068,IT302,5,69,58,84.06
STU01069,IT303,1,70,54,77.14
STU01069,IT304,2,63,55,87.3
STU01069,IT302,3,70,61,87.14
STU01070,CE304,1,59,45,76.27
STU01070,CE301,2,62,47,75.81
STU01070,CE304,3,67,55,82.09
STU01071,CE305,1,59,51,86.44
STU01071,CE301,2,63,56,88.89
STU01071,CE303,3,63,52,82.54
STU01072,EE303,1,64,42,65.62
STU01072,EE304,2,55,43,78.18
STU01073,CS305,1,58,29,50.0
STU01073,CS302,2,64,41,64.06
STU01074,EC302,1,60,55,91.67
STU01074,EC304,2,55,46,83.64
STU01074,EC302,3,55,42,76.36
STU01074,EC303,4,68,54,79.41
STU01075,EC303,1,55,41,74.55
STU01075,EC304,2,61,52,85.25
STU01075,EC302,3,58,40,68.97
STU01075,EC303,4,68,44,64.71
STU01075,EC303,5,63,47,74.6
STU01075,EC305,6,61,46,75.41
STU01076,EC305,1,66,60,90.91
STU01076,EC301,2,67,59,88.06
STU01076,EC304,3,61,40,65.57
STU01076,EC302,4,65,47,72.31
STU01076,EC301,5,65,62,95.38
STU01077,CS304,1,62,48,77.42
STU01077,CS305,2,65,48,73.85
STU01077,CS304,3,62,52,83.87
STU01077,CS304,4,55,43,78.18
STU01078,CS301,1,59,36,61.02
STU01078,CS302,2,68,53,77.94
STU01079,EE302,1,69,55,79.71
STU01079,EE304,2,57,49,85.96
STU01080,IT305,1,69,62,89.86
STU01080,IT302,2,62,51,82.26
STU01081,CE302,1,66,56,84.85
STU01081,CE301,2,56,44,78.57
STU01081,CE303,3,55,48,87.27
STU01082,EE304,1,58,43,74.14
STU01082,EE303,2,69,50,72.46
STU01082,EE302,3,57,44,77.19
STU01082,EE303,4,62,44,70.97
STU01082,EE305,5,58,36,62.07
STU01082,EE301,6,63,42,66.67
STU01083,ME305,1,62,52,83.87
STU01083,ME301,2,70,55,78.57
STU01083,ME303,3,60,36,60.0
STU01083,ME301,4,70,53,75.71
STU01083,ME302,5,68,59,86.76
STU01083,ME303,6,58,39,67.24
STU01084,ME305,1,62,49,79.03
STU01084,ME305,2,63,53,84.13
STU01085,EE304,1,66,34,51.52
STU01085,EE303,2,69,52,75.36
STU01086,ME302,1,55,44,80.0
STU01086,ME301,2,55,40,72.73
STU01086,ME303,3,61,34,55.74
STU01086,ME302,4,60,52,86.67
STU01086,ME302,5,56,42,75.0
STU01086,ME302,6,61,48,78.69
STU01087,CS302,1,59,51,86.44
STU01087,CS303,2,69,51,73.91
STU01087,CS301,3,69,60,86.96
STU01088,EE305,1,59,45,76.27
STU01088,EE301,2,58,47,81.03
STU01088,EE302,3,66,49,74.24
STU01089,CE304,1,59,37,62.71
STU01089,CE301,2,60,48,80.0
STU01089,CE304,3,67,53,79.1
STU01089,CE301,4,60,52,86.67
STU01090,EE301,1,60,47,78.33
STU01090,EE304,2,58,56,96.55
STU01090,EE301,3,60,48,80.0
STU01090,EE302,4,57,39,68.42
STU01091,EE304,1,58,47,81.03
STU01091,EE304,2,62,62,100.0
STU01091,EE302,3,63,63,100.0
STU01092,EE305,1,65,47,72.31
STU01092,EE304,2,60,41,68.33
STU01092,EE305,3,61,54,88.52
STU01092,EE304,4,68,52,76.47
STU01092,EE302,5,69,55,79.71
STU01092,EE303,6,65,58,89.23
STU01093,EC305,1,61,49,80.33
STU01093,EC301,2,61,44,72.13
STU01093,EC304,3,64,53,82.81
STU01093,EC304,4,69,65,94.2
STU01094,CS305,1,58,45,77.59
STU01094,CS302,2,56,40,71.43
STU01095,CS305,1,58,54,93.1
STU01095,CS305,2,70,58,82.86
STU01095,CS304,3,59,46,77.97
STU01096,CS305,1,60,51,85.0
STU01096,CS305,2,62,51,82.26
STU01097,ME302,1,56,33,58.93
STU01097,ME305,2,57,39,68.42
STU01097,ME302,3,57,40,70.18
STU01098,EC305,1,57,38,66.67
STU01098,EC303,2,63,39,61.9
STU01098,EC303,3,59,47,79.66
STU01098,EC302,4,56,42,75.0
STU01099,ME304,1,61,45,73.77
STU01099,ME302,2,62,49,79.03
STU01099,ME301,3,59,44,74.58
STU01099,ME305,4,69,55,79.71
STU01099,ME301,5,68,61,89.71
STU01100,CE301,1,65,63,96.92
STU01100,CE304,2,60,58,96.67
STU01100,CE303,3,65,65,100.0
STU01100,CE301,4,56,48,85.71
STU01100,CE301,5,55,55,100.0
STU01100,CE301,6,55,52,94.55
STU01101,EC303,1,60,49,81.67
STU01101,EC305,2,57,42,73.68
STU01102,CS302,1,70,41,58.57
STU01102,CS301,2,69,50,72.46
STU01103,EE303,1,56,47,83.93
STU01103,EE305,2,55,43,78.18
STU01103,EE302,3,66,48,72.73
STU01103,EE303,4,67,54,80.6
STU01103,EE301,5,64,62,96.88
STU01103,EE303,6,63,51,80.95
STU01104,CE301,1,59,38,64.41
STU01104,CE305,2,70,48,68.57
STU01104,CE303,3,70,43,61.43
STU01105,EE301,1,59,46,77.97
STU01105,EE302,2,64,50,78.12
STU01105,EE305,3,56,40,71.43
STU01105,EE303,4,67,54,80.6
STU01105,EE304,5,56,40,71.43
STU01105,EE305,6,68,58,85.29
STU01106,ME301,1,56,34,60.71
STU01106,ME305,2,56,37,66.07
STU01106,ME301,3,63,38,60.32
STU01106,ME302,4,67,45,67.16
STU01106,ME303,5,65,40,61.54
STU01107,IT303,1,63,49,77.78
STU01107,IT305,2,59,43,72.88
STU01108,CE304,1,58,41,70.69
STU01108,CE302,2,68,61,89.71
STU01108,CE302,3,63,46,73.02
STU01108,CE305,4,62,51,82.26
STU01108,CE303,5,66,59,89.39
STU01109,EE303,1,64,59,92.19
STU01109,EE302,2,67,57,85.07
STU01110,CS305,1,56,39,69.64
STU01110,CS304,2,56,36,64.29
STU01111,IT302,1,62,60,96.77
STU01111,IT304,2,69,54,78.26
STU01111,IT305,3,66,55,83.33
STU01111,IT301,4,60,52,86.67
STU01111,IT302,5,57,51,89.47
STU01112,EC303,1,56,37,66.07
STU01112,EC301,2,67,47,70.15
STU01113,EE305,1,58,52,89.66
STU01113,EE305,2,55,52,94.55
STU01113,EE303,3,63,56,88.89
STU01113,EE302,4,70,66,94.29
STU01114,EE302,1,61,47,77.05
STU01114,EE304,2,61,48,78.69
STU01114,EE305,3,57,48,84.21
STU01114,EE304,4,63,56,88.89
STU01114,EE302,5,59,52,88.14
STU01115,EC302,1,67,57,85.07
STU01115,EC305,2,64,49,76.56
STU01116,CE305,1,64,46,71.88
STU01116,CE304,2,64,53,82.81
STU01116,CE302,3,55,46,83.64
STU01117,EC304,1,59,56,94.92
STU01117,EC303,2,68,63,92.65
STU01117,EC302,3,58,56,96.55
STU01118,EE303,1,57,36,63.16
STU01118,EE304,2,56,37,66.07
STU01118,EE304,3,64,33,51.56
STU01118,EE304,4,60,33,55.0
STU01119,EE303,1,64,51,79.69
STU01119,EE301,2,60,48,80.0
STU01119,EE304,3,62,56,90.32
STU01119,EE303,4,65,57,87.69
STU01120,CE302,1,64,49,76.56
STU01120,CE302,2,55,42,76.36
STU01120,CE301,3,70,60,85.71
STU01120,CE304,4,64,55,85.94
STU01120,CE304,5,63,46,73.02
STU01120,CE303,6,55,49,89.09
STU01121,IT301,1,66,55,83.33
STU01121,IT302,2,60,52,86.67
STU01121,IT303,3,65,59,90.77
STU01122,CS304,1,56,50,89.29
STU01122,CS303,2,56,56,100.0
STU01122,CS303,3,56,47,83.93
STU01123,CE302,1,61,46,75.41
STU01123,CE302,2,61,53,86.89
STU01123,CE303,3,61,50,81.97
STU01123,CE305,4,63,59,93.65
STU01124,EC303,1,58,35,60.34
STU01124,EC304,2,62,34,54.84
STU01124,EC302,3,58,44,75.86
STU01124,EC301,4,58,45,77.59
STU01124,EC305,5,69,55,79.71
STU01124,EC305,6,69,51,73.91
STU01125,IT305,1,56,47,83.93
STU01125,IT305,2,61,50,81.97
STU01126,CE305,1,57,41,71.93
STU01126,CE302,2,70,55,78.57
STU01126,CE302,3,59,50,84.75
STU01127,CE303,1,62,46,74.19
STU01127,CE301,2,68,62,91.18
STU01127,CE301,3,57,49,85.96
STU01127,CE301,4,70,67,95.71
STU01127,CE303,5,67,52,77.61
STU01128,EC304,1,68,48,70.59
STU01128,EC305,2,55,26,47.27
STU01129,CS302,1,61,46,75.41
STU01129,CS301,2,55,50,90.91
STU01130,IT301,1,65,57,87.69
STU01130,IT304,2,58,43,74.14
STU01130,IT305,3,59,47,79.66
STU01130,IT305,4,55,41,74.55
STU01130,IT302,5,67,47,70.15
STU01130,IT303,6,70,56,80.0
STU01131,EC303,1,64,59,92.19
STU01131,EC305,2,58,46,79.31
STU01131,EC304,3,55,50,90.91
STU01131,EC305,4,61,50,81.97
STU01131,EC304,5,66,54,81.82
STU01132,EE303,1,59,43,72.88
STU01132,EE301,2,57,45,78.95
STU01132,EE303,3,57,50,87.72
STU01132,EE301,4,64,57,89.06
STU01132,EE301,5,64,50,78.12
STU01132,EE302,6,62,49,79.03
STU01133,ME305,1,70,55,78.57
STU01133,ME303,2,55,36,65.45
STU01133,ME305,3,59,38,64.41
STU01133,ME304,4,61,42,68.85
STU01133,ME302,5,60,31,51.67
STU01134,EE305,1,59,44,74.58
STU01134,EE301,2,62,45,72.58
STU01134,EE304,3,63,54,85.71
STU01135,IT303,1,68,52,76.47
STU01135,IT301,2,57,53,92.98
STU01135,IT303,3,56,41,73.21
STU01135,IT303,4,59,48,81.36
STU01136,IT305,1,68,49,72.06
STU01136,IT301,2,66,37,56.06
STU01136,IT301,3,65,43,66.15
STU01136,IT302,4,70,48,68.57
STU01136,IT304,5,68,53,77.94
STU01136,IT304,6,56,42,75.0
STU01137,IT301,1,58,38,65.52
STU01137,IT302,2,68,49,72.06
STU01137,IT301,3,56,48,85.71
STU01137,IT302,4,56,46,82.14
STU01137,IT305,5,61,44,72.13
STU01137,IT303,6,67,43,64.18
STU01138,EE305,1,57,28,49.12
STU01138,EE301,2,67,43,64.18
STU01138,EE302,3,69,40,57.97
STU01138,EE301,4,65,44,67.69
STU01138,EE302,5,58,28,48.28
STU01139,ME302,1,63,49,77.78
STU01139,ME303,2,66,52,78.79
STU01139,ME301,3,68,57,83.82
STU01140,CS305,1,60,50,83.33
STU01140,CS304,2,58,51,87.93
