student_id,course_id,semester,login_count,content_views,assignment_submission_rate,average_session_minutes
STU00785,EE305,4,36,79,59.2,14.54
STU00785,EE302,5,30,49,34.73,14.02
STU00786,ME305,1,30,66,52.54,23.72
STU00786,ME303,2,31,71,42.91,33.15
STU00787,CS305,1,44,120,57.65,26.98
STU00787,CS305,2,47,98,92.0,19.37
STU00788,CS302,1,34,107,53.04,19.2
STU00788,CS305,2,28,107,46.37,2.0
STU00788,CS302,3,33,97,38.99,7.12
STU00789,CE301,1,6,63,41.56,2.0
STU00789,CE301,2,18,79,29.38,6.07
STU00789,CE304,3,0,26,30.65,19.38
STU00789,CE304,4,19,0,24.24,19.11
STU00789,CE304,5,24,60,20.87,9.47
STU00790,EC302,1,40,35,30.74,15.74
STU00790,EC303,2,7,109,38.15,20.14
STU00790,EC302,3,35,77,52.28,17.66
STU00790,EC303,4,45,62,48.36,18.3
STU00791,IT302,1,16,124,77.06,31.36
STU00791,IT304,2,49,87,57.4,25.35
STU00792,CE303,1,29,34,11.46,2.88
STU00792,CE303,2,0,39,22.43,2.0
STU00792,CE301,3,11,62,3.46,2.0
STU00793,ME305,1,51,61,64.53,26.57
STU00793,ME305,2,29,113,55.67,23.72
STU00794,EE301,1,14,19,12.24,11.66
STU00794,EE301,2,0,76,19.12,9.8
STU00794,EE301,3,13,40,23.63,13.55
STU00794,EE304,4,19,0,33.16,24.3
STU00795,EE305,1,12,29,33.87,5.02
STU00795,EE301,2,27,62,25.94,3.78
STU00796,IT305,1,3,57,7.29,2.0
STU00796,IT302,2,3,0,1.74,17.51
STU00796,IT303,3,0,79,18.89,3.21
STU00797,EC305,1,55,56,59.13,12.58
STU00797,EC305,2,48,69,51.19,15.56
STU00797,EC304,3,46,60,56.4,19.7
STU00798,EC302,1,38,104,78.2,33.18
STU00798,EC301,2,57,89,63.62,16.57
STU00798,EC305,3,36,53,77.31,12.16
STU00798,EC303,4,35,80,65.89,13.28
STU00798,EC301,5,31,11,56.49,22.5
STU00798,EC302,6,14,97,64.67,34.11
STU00799,CE304,1,16,51,41.69,16.69
STU00799,CE305,2,52,8,29.85,38.72
STU00800,EE303,1,24,95,74.96,2.0
STU00800,EE305,2,16,120,63.2,22.46
STU00800,EE304,3,42,119,55.17,32.02
STU00800,EE305,4,43,65,59.63,20.0
STU00800,EE303,5,49,112,63.8,37.7
STU00800,EE303,6,40,69,53.7,25.15
STU00801,EC304,1,52,139,70.44,36.87
STU00801,EC304,2,52,140,66.31,29.63
STU00801,EC303,3,46,66,76.46,19.11
STU00802,IT305,1,34,85,83.03,12.82
STU00802,IT305,2,29,101,83.39,37.38
STU00802,IT303,3,45,129,64.7,30.04
STU00802,IT305,4,17,144,53.54,32.72
STU00802,IT303,5,36,107,60.65,28.44
STU00803,EC304,1,22,37,41.76,14.52
STU00803,EC303,2,31,88,29.38,13.95
STU00803,EC304,3,31,42,51.15,5.83
STU00804,CE301,1,39,71,72.03,39.64
STU00804,CE301,2,14,108,61.06,34.02
STU00804,CE301,3,48,68,52.98,20.15
STU00804,CE305,4,45,2,65.32,25.61
STU00804,CE305,5,33,119,73.55,27.95
STU00805,CS304,1,39,96,66.48,27.7
STU00805,CS301,2,51,119,54.56,23.87
STU00805,CS302,3,40,95,64.97,51.41
STU00805,CS303,4,30,41,53.12,26.23
STU00806,EC301,1,30,144,90.36,23.48
STU00806,EC301,2,57,152,72.66,44.47
STU00806,EC304,3,41,199,73.66,45.45
STU00806,EC303,4,35,129,98.19,26.8
STU00807,EC305,1,62,147,100.0,47.57
STU00807,EC305,2,68,189,97.92,42.3
STU00807,EC301,3,63,172,100.0,61.59
STU00807,EC301,4,60,145,92.7,44.18
STU00807,EC302,5,67,129,75.69,34.33
STU00808,ME301,1,2,31,11.28,9.51
STU00808,ME304,2,0,0,0.81,2.0
STU00808,ME305,3,14,0,0.0,2.11
STU00808,ME301,4,5,0,0.0,19.63
STU00809,EE301,1,57,94,50.07,28.3
STU00809,EE301,2,56,63,69.03,28.48
STU00809,EE303,3,19,29,56.7,2.0
STU00810,ME302,1,11,58,76.71,25.25
STU00810,ME304,2,36,90,51.78,14.92
STU00810,ME302,3,43,69,82.1,24.46
STU00810,ME305,4,46,73,45.47,40.31
STU00810,ME305,5,38,15,61.73,15.07
STU00811,CE305,1,7,3,10.16,2.0
STU00811,CE302,2,0,28,27.51,30.14
STU00811,CE304,3,0,6,10.88,2.0
STU00811,CE304,4,26,24,32.13,28.85
STU00811,CE304,5,17,0,8.83,6.05
STU00812,EE304,1,11,55,27.87,8.94
STU00812,EE305,2,0,68,10.16,5.82
STU00812,EE304,3,26,0,4.04,9.88
STU00813,EE302,1,40,56,49.82,20.9
STU00813,EE301,2,24,90,41.26,15.2
STU00813,EE301,3,9,64,39.64,2.0
STU00813,EE304,4,22,29,28.37,21.89
STU00813,EE302,5,25,47,47.32,7.93
STU00814,CS303,1,0,59,42.6,12.22
STU00814,CS303,2,37,55,31.22,10.22
STU00814,CS303,3,12,43,22.01,10.08
STU00815,EC301,1,53,109,85.78,33.32
STU00815,EC302,2,47,62,70.92,33.91
STU00816,ME304,1,18,60,56.24,11.34
STU00816,ME302,2,17,75,48.37,23.99
STU00816,ME304,3,49,27,52.18,31.27
STU00816,ME301,4,2,71,47.16,35.75
STU00816,ME302,5,16,85,25.14,2.0
STU00816,ME304,6,23,73,42.63,13.14
STU00817,EC301,1,58,127,94.71,31.8
STU00817,EC304,2,67,144,63.31,29.28
STU00818,IT302,1,58,134,86.08,47.07
STU00818,IT305,2,42,88,100.0,28.12
STU00818,IT305,3,48,126,80.25,37.29
STU00818,IT302,4,73,142,82.03,18.37
STU00818,IT301,5,35,107,85.77,31.66
STU00819,IT303,1,49,89,62.47,25.29
STU00819,IT302,2,56,170,100.0,22.08
STU00819,IT304,3,41,160,87.87,47.8
STU00820,EC304,1,17,111,57.16,37.75
STU00820,EC302,2,48,191,63.61,24.55
STU00821,CS301,1,14,89,39.44,15.73
STU00821,CS302,2,21,61,39.03,6.07
STU00821,CS303,3,45,41,40.78,12.75
STU00821,CS301,4,19,79,25.66,27.2
STU00821,CS301,5,7,62,32.1,31.44
STU00821,CS305,6,30,36,50.57,12.89
STU00822,CE302,1,3,88,36.61,14.8
STU00822,CE305,2,4,0,28.09,21.22
STU00822,CE301,3,25,61,20.78,2.0
STU00822,CE301,4,16,47,15.25,5.04
STU00822,CE305,5,28,81,25.53,2.0
STU00822,CE305,6,24,35,19.2,17.63
STU00823,ME303,1,30,78,49.78,23.5
STU00823,ME302,2,13,9,29.29,27.23
STU00823,ME302,3,8,52,38.16,11.61
STU00823,ME304,4,17,65,34.03,8.57
STU00824,ME301,1,51,97,71.49,30.52
STU00824,ME305,2,45,59,100.0,40.21
STU00824,ME302,3,31,59,70.72,23.32
STU00824,ME305,4,46,99,51.63,12.87
STU00824,ME301,5,53,96,87.35,15.85
STU00824,ME305,6,35,127,64.9,36.46
STU00825,EC305,1,9,48,15.94,30.03
STU00825,EC304,2,19,61,12.81,7.65
STU00825,EC304,3,18,78,48.88,13.74
STU00825,EC303,4,21,25,26.24,13.69
STU00826,CE302,1,34,19,53.24,35.41
STU00826,CE305,2,24,82,49.68,29.17
STU00826,CE302,3,43,90,79.75,18.97
STU00826,CE303,4,30,44,46.09,3.71
STU00826,CE304,5,34,91,41.42,15.99
STU00827,ME303,1,63,155,95.15,30.95
STU00827,ME304,2,75,114,80.64,23.28
STU00827,ME302,3,69,93,72.4,21.18
STU00828,IT304,1,22,27,13.54,10.22
STU00828,IT304,2,27,51,7.44,15.46
STU00828,IT303,3,0,102,31.65,17.55
STU00828,IT304,4,32,3,30.36,8.87
STU00828,IT304,5,14,38,21.92,2.33
STU00829,IT304,1,48,102,50.89,25.15
STU00829,IT304,2,42,113,76.09,24.48
STU00829,IT303,3,23,109,58.32,20.2
STU00829,IT304,4,31,84,66.99,21.84
STU00829,IT305,5,44,87,65.9,16.49
STU00830,CE302,1,32,17,18.58,19.3
STU00830,CE305,2,31,22,20.08,12.33
STU00830,CE305,3,12,32,35.92,13.69
STU00831,CE305,1,46,48,75.82,23.86
STU00831,CE303,2,24,45,59.0,30.26
STU00831,CE302,3,41,117,77.91,24.87
STU00831,CE302,4,48,98,67.33,39.5
STU00831,CE301,5,30,73,78.17,19.44
STU00832,CE305,1,38,70,30.82,24.09
STU00832,CE301,2,56,131,57.85,31.72
STU00832,CE302,3,14,3,72.99,27.65
STU00832,CE305,4,48,64,56.02,31.93
STU00833,CE305,1,13,45,53.36,2.0
STU00833,CE302,2,42,83,8.98,21.32
STU00833,CE301,3,3,76,46.85,12.29
STU00833,CE304,4,31,45,32.04,18.83
STU00833,CE303,5,14,16,42.04,16.96
STU00834,ME305,1,32,125,67.66,40.85
STU00834,ME302,2,46,75,37.71,9.92
STU00834,ME303,3,36,134,40.87,17.82
STU00834,ME302,4,42,81,42.79,25.01
STU00834,ME304,5,22,55,41.44,18.53
STU00835,EE305,1,12,54,55.61,34.97
STU00835,EE301,2,36,45,32.24,15.49
STU00835,EE301,3,33,44,50.37,25.59
STU00835,EE301,4,49,45,33.75,29.89
STU00835,EE303,5,29,72,62.52,28.68
STU00835,EE303,6,33,44,42.13,16.83
STU00836,ME302,1,19,71,56.81,29.73
STU00836,ME303,2,11,104,43.16,34.24
STU00836,ME303,3,39,88,31.49,23.42
STU00837,CS304,1,17,2,23.38,8.13
STU00837,CS303,2,24,31,30.14,26.87
STU00837,CS303,3,8,8,29.11,13.21
STU00837,CS301,4,12,16,24.82,16.85
STU00837,CS302,5,30,47,39.82,30.41
STU00837,CS304,6,32,53,26.98,2.0
STU00838,EC305,1,11,65,62.93,17.6
STU00838,EC302,2,37,60,54.13,26.46
STU00838,EC303,3,18,115,50.99,34.71
STU00838,EC301,4,9,53,50.24,22.85
STU00838,EC304,5,0,112,36.56,40.31
STU00838,EC301,6,32,94,49.26,4.31
STU00839,CS304,1,26,86,38.13,7.82
STU00839,CS304,2,9,86,56.35,2.0
STU00839,CS301,3,1,33,43.6,34.96
STU00839,CS304,4,23,85,35.69,17.3
STU00839,CS304,5,14,95,60.18,2.92
STU00840,EE305,1,39,87,55.72,14.48
STU00840,EE303,2,33,103,47.85,13.85
STU00840,EE303,3,19,44,44.38,10.94
STU00840,EE302,4,33,54,59.51,15.13
STU00840,EE305,5,52,96,50.39,15.18
STU00841,CE302,1,45,50,44.5,2.0
STU00841,CE302,2,0,66,27.0,23.76
STU00841,CE303,3,23,31,50.84,18.33
STU00841,CE303,4,13,62,50.13,26.58
STU00841,CE301,5,11,68,44.51,17.72
STU00842,EC303,1,54,150,93.26,54.53
STU00842,EC302,2,53,210,100.0,46.83
STU00842,EC305,3,50,145,85.22,43.64
STU00843,EE303,1,11,18,15.45,21.17
STU00843,EE301,2,0,0,16.96,17.27
STU00843,EE303,3,0,23,0.0,4.88
STU00843,EE304,4,0,0,28.59,2.0
STU00843,EE303,5,22,66,21.5,6.49
STU00844,CS304,1,39,46,36.06,17.08
STU00844,CS303,2,0,84,46.58,5.52
STU00844,CS302,3,22,54,39.68,9.31
STU00844,CS305,4,30,52,61.52,36.87
STU00845,IT304,1,18,145,28.0,10.04
STU00845,IT304,2,35,67,36.11,42.05
STU00845,IT304,3,39,7,32.65,7.07
STU00845,IT303,4,32,74,57.85,17.8
STU00846,EE303,1,36,159,95.05,31.27
STU00846,EE304,2,62,90,63.8,37.93
STU00846,EE302,3,55,115,84.82,10.88
STU00846,EE303,4,33,36,82.26,52.77
STU00847,CE303,1,41,58,44.24,13.47
STU00847,CE301,2,29,92,39.63,2.0
STU00847,CE301,3,22,53,52.04,18.5
STU00847,CE305,4,31,33,24.66,24.14
STU00847,CE301,5,0,31,13.09,21.23
STU00848,CS302,1,59,156,75.86,18.14
STU00848,CS302,2,36,158,78.04,27.09
STU00849,IT302,1,25,23,66.78,45.95
STU00849,IT301,2,44,85,69.59,25.38
STU00850,EE301,1,6,63,7.79,2.0
STU00850,EE305,2,1,74,26.39,2.0
STU00851,ME305,1,27,78,70.37,20.33
STU00851,ME303,2,54,171,77.57,48.66
STU00851,ME305,3,60,78,76.76,36.56
STU00852,ME302,1,35,96,74.78,24.67
STU00852,ME301,2,71,131,86.63,32.27
STU00853,CS301,1,39,56,57.05,27.66
STU00853,CS304,2,40,93,68.8,22.4
STU00854,EE301,1,14,0,10.91,6.28
STU00854,EE304,2,0,39,6.4,2.0
STU00854,EE305,3,16,0,3.75,2.0
STU00855,ME302,1,41,67,89.46,12.08
STU00855,ME305,2,41,164,74.19,41.59
STU00855,ME304,3,41,72,64.5,50.29
STU00855,ME305,4,49,145,89.4,27.0
STU00855,ME304,5,26,99,53.45,42.95
STU00856,IT301,1,21,54,57.29,28.21
STU00856,IT302,2,45,62,64.03,22.44
STU00856,IT303,3,31,126,26.75,2.0
STU00856,IT305,4,34,58,44.25,22.37
STU00856,IT301,5,14,29,51.66,13.9
STU00856,IT302,6,9,52,55.4,10.37
STU00857,CE302,1,9,54,18.99,2.0
STU00857,CE304,2,0,80,40.93,11.03
STU00857,CE305,3,10,47,36.64,2.0
STU00857,CE305,4,32,23,30.43,23.17
STU00858,IT304,1,1,0,18.32,2.0
STU00858,IT303,2,28,21,8.76,7.24
STU00858,IT305,3,5,0,36.26,8.04
STU00859,CE303,1,46,116,57.22,28.96
STU00859,CE301,2,4,67,67.97,23.78
STU00859,CE301,3,33,69,62.55,20.37
STU00859,CE303,4,35,3,55.57,19.38
STU00860,EE304,1,28,91,78.77,19.36
STU00860,EE304,2,24,62,75.73,27.2
STU00860,EE301,3,44,65,47.74,37.93
STU00860,EE305,4,30,95,56.18,46.89
STU00860,EE305,5,36,63,61.35,13.07
STU00860,EE305,6,40,47,50.78,7.85
STU00861,EC304,1,21,24,18.21,2.0
STU00861,EC304,2,20,23,30.1,2.0
STU00861,EC304,3,14,32,38.29,2.0
STU00861,EC304,4,32,47,43.07,5.42
STU00862,EC302,1,21,71,39.15,17.62
STU00862,EC305,2,26,57,31.09,34.68
STU00862,EC301,3,25,87,35.86,3.51
STU00862,EC304,4,21,60,28.5,2.13
STU00862,EC304,5,29,56,43.64,15.73
STU00862,EC304,6,17,48,32.0,15.59
STU00863,EE304,1,23,34,31.77,6.71
STU00863,EE302,2,6,20,18.04,2.0
STU00863,EE304,3,5,0,15.76,10.88
STU00863,EE302,4,9,47,18.9,2.0
STU00863,EE304,5,1,36,13.07,2.0
STU00864,EC303,1,13,25,25.55,38.55
STU00864,EC304,2,34,74,35.02,2.0
STU00864,EC302,3,10,48,50.57,26.6
STU00864,EC302,4,15,74,18.77,2.89
STU00864,EC301,5,14,42,25.09,13.12
STU00865,ME302,1,44,85,17.88,2.0
STU00865,ME303,2,41,77,43.58,26.54
STU00865,ME301,3,33,0,24.74,10.01
STU00865,ME304,4,22,44,16.65,12.53
STU00865,ME303,5,28,0,47.89,6.33
STU00866,CS302,1,16,159,62.26,28.17
STU00866,CS305,2,53,36,53.95,27.15
STU00866,CS304,3,23,86,40.0,13.19
STU00867,EC304,1,49,67,88.04,29.12
STU00867,EC303,2,33,143,63.61,42.29
STU00867,EC301,3,38,117,100.0,22.03
STU00868,CE305,1,28,115,48.99,12.06
STU00868,CE302,2,35,51,77.06,18.59
STU00868,CE305,3,40,0,60.72,14.3
STU00868,CE302,4,49,0,62.62,35.31
STU00868,CE304,5,34,135,45.78,3.77
STU00869,EE302,1,23,67,65.87,5.45
STU00869,EE303,2,38,63,52.57,11.19
STU00869,EE305,3,29,58,37.7,28.24
STU00869,EE305,4,18,46,34.94,13.94
STU00870,EE303,1,25,56,58.6,35.16
STU00870,EE303,2,30,91,43.09,13.65
STU00870,EE303,3,25,56,60.6,16.03
STU00870,EE301,4,26,86,71.13,30.42
STU00870,EE304,5,14,53,54.08,33.58
STU00870,EE304,6,24,169,64.32,14.52
STU00871,EE303,1,68,69,95.97,34.12
STU00871,EE303,2,53,96,100.0,50.12
STU00871,EE303,3,34,129,99.58,36.72
STU00872,ME303,1,21,89,90.9,40.45
STU00872,ME302,2,31,126,49.63,43.6
STU00872,ME305,3,42,38,54.27,55.19
STU00872,ME305,4,35,161,61.63,17.06
STU00872,ME302,5,51,90,69.74,25.34
STU00872,ME305,6,43,77,86.84,23.07
STU00873,ME303,1,48,120,74.92,38.01
STU00873,ME304,2,52,151,98.44,25.24
STU00874,EC303,1,21,22,45.03,6.73
STU00874,EC305,2,18,87,43.88,29.44
STU00874,EC304,3,33,88,39.05,8.1
STU00874,EC301,4,27,115,53.57,27.99
STU00874,EC304,5,0,58,40.23,32.21
STU00874,EC303,6,40,67,61.09,2.0
STU00875,EE301,1,4,10,0.0,2.0
STU00875,EE302,2,7,1,3.21,6.16
STU00875,EE301,3,8,24,13.71,2.0
STU00875,EE303,4,16,0,2.92,12.81
STU00876,CS302,1,9,95,25.05,23.11
STU00876,CS303,2,38,16,31.27,20.81
STU00876,CS303,3,33,63,34.2,4.81
STU00876,CS302,4,18,50,35.22,18.34
STU00876,CS303,5,5,81,34.97,7.03
STU00876,CS302,6,7,50,38.9,2.0
STU00877,EE304,1,61,83,84.86,36.43
STU00877,EE301,2,47,129,85.93,15.4
STU00877,EE303,3,51,113,72.86,52.07
STU00878,CE303,1,30,39,30.16,22.87
STU00878,CE301,2,31,21,47.36,11.76
STU00878,CE301,3,24,39,41.38,26.93
STU00879,ME302,1,64,98,72.75,19.81
STU00879,ME304,2,48,130,65.05,42.26
STU00879,ME305,3,57,119,69.35,34.16
STU00879,ME303,4,43,139,95.11,45.44
STU00879,ME303,5,54,138,73.24,28.13
STU00880,IT302,1,0,10,33.66,20.93
STU00880,IT303,2,46,62,40.75,3.18
STU00880,IT305,3,21,58,51.78,25.35
STU00880,IT303,4,10,3,32.83,23.57
STU00881,ME301,1,35,114,41.55,13.75
STU00881,ME305,2,41,54,54.55,24.17
STU00882,CS302,1,0,20,38.65,7.78
STU00882,CS304,2,0,16,0.0,2.0
STU00882,CS304,3,27,81,37.65,15.08
STU00882,CS304,4,11,22,42.55,14.69
STU00883,CE305,1,60,78,89.5,21.89
STU00883,CE303,2,44,109,88.63,23.41
STU00883,CE305,3,50,177,81.98,12.57
STU00883,CE305,4,40,178,85.65,30.79
STU00884,CS304,1,39,113,41.42,38.56
STU00884,CS301,2,24,158,60.06,30.04
STU00884,CS302,3,13,104,52.17,31.15
STU00885,EE302,1,24,28,36.67,3.22
STU00885,EE301,2,32,44,43.93,22.81
STU00885,EE303,3,18,32,59.98,28.74
STU00885,EE301,4,23,84,34.19,22.25
STU00885,EE303,5,8,19,42.72,21.37
STU00885,EE304,6,40,73,53.54,36.9
STU00886,IT301,1,0,0,20.89,3.61
STU00886,IT304,2,0,0,0.0,14.04
STU00886,IT305,3,1,0,14.05,2.54
STU00886,IT302,4,10,0,0.0,2.0
STU00886,IT302,5,10,0,21.58,21.27
STU00886,IT303,6,6,15,2.94,2.0
STU00887,CS301,1,36,51,44.2,14.52
STU00887,CS301,2,31,89,32.35,24.29
STU00887,CS304,3,11,90,40.19,28.37
STU00888,EC302,1,36,91,41.65,2.0
STU00888,EC302,2,44,69,47.92,12.02
STU00889,EE303,1,47,62,57.59,24.25
STU00889,EE304,2,25,66,27.16,14.38
STU00889,EE301,3,21,50,24.96,13.76
STU00889,EE304,4,21,40,52.75,24.54
STU00889,EE304,5,14,61,41.29,22.64
STU00889,EE301,6,0,34,35.47,4.95
STU00890,CS301,1,32,47,36.24,35.13
STU00890,CS302,2,0,55,70.95,18.98
STU00890,CS301,3,29,64,21.13,2.0
STU00890,CS301,4,14,14,35.35,11.4
STU00890,CS305,5,40,54,48.13,12.44
STU00890,CS304,6,23,0,32.72,25.84
STU00891,EC305,1,34,104,88.16,14.45
STU00891,EC305,2,47,117,70.17,29.06
STU00891,EC303,3,27,54,70.97,49.08
STU00892,ME304,1,22,65,68.18,17.31
STU00892,ME302,2,45,58,75.19,31.05
STU00892,ME303,3,25,106,44.14,34.13
STU00892,ME303,4,25,108,91.33,30.04
STU00892,ME304,5,51,91,65.89,37.41
STU00892,ME303,6,31,124,60.07,14.61
STU00893,IT304,1,34,132,84.12,31.98
STU00893,IT302,2,52,125,60.34,36.92
STU00894,CS301,1,12,65,66.28,39.09
STU00894,CS301,2,29,12,58.39,16.08
STU00895,IT305,1,25,0,37.44,2.0
STU00895,IT302,2,4,0,21.2,4.76
STU00895,IT303,3,26,47,18.79,2.0
STU00896,EE302,1,11,67,33.93,2.0
STU00896,EE302,2,3,0,12.54,17.25
STU00897,CS301,1,0,78,14.76,2.0
STU00897,CS302,2,27,96,59.03,18.6
STU00897,CS302,3,10,0,37.1,25.52
STU00897,CS304,4,18,92,35.9,13.15
STU00898,EE304,1,42,47,61.69,36.52
STU00898,EE304,2,27,110,57.33,16.06
STU00898,EE305,3,31,92,63.38,11.36
STU00898,EE302,4,40,87,48.9,11.64
STU00898,EE305,5,39,98,54.85,21.62
STU00899,ME301,1,35,96,55.16,6.58
STU00899,ME301,2,45,117,73.64,7.01
STU00900,EE303,1,25,84,34.64,12.51
STU00900,EE304,2,32,63,53.08,27.18
STU00901,CE301,1,26,115,73.44,8.75
STU00901,CE302,2,59,106,92.87,26.19
STU00902,EE303,1,24,74,65.3,15.19
STU00902,EE303,2,39,104,74.3,35.66
STU00902,EE301,3,42,132,31.31,18.98
STU00902,EE301,4,9,76,30.81,5.22
STU00902,EE303,5,12,114,75.08,25.05
STU00903,ME304,1,44,84,99.61,15.79
STU00903,ME301,2,40,115,74.88,19.21
STU00903,ME304,3,27,181,76.02,33.26
STU00903,ME301,4,27,68,87.63,38.26
STU00904,CS302,1,28,96,51.76,7.1
STU00904,CS305,2,47,111,79.93,3.94
STU00905,CS301,1,18,44,24.48,2.97
STU00905,CS301,2,42,97,42.26,12.39
STU00905,CS302,3,32,31,44.96,2.0
STU00905,CS304,4,21,71,43.66,10.69
STU00906,ME301,1,26,64,57.07,29.82
STU00906,ME304,2,17,29,44.5,23.1
STU00907,IT302,1,34,153,66.6,7.54
STU00907,IT305,2,41,177,81.77,15.4
STU00907,IT301,3,59,110,67.98,5.3
STU00907,IT303,4,39,127,91.08,27.3
STU00907,IT302,5,26,137,78.74,20.25
STU00908,CE303,1,60,99,69.93,29.21
STU00908,CE302,2,40,155,100.0,33.7
STU00909,IT301,1,16,38,39.16,9.72
STU00909,IT305,2,22,61,43.05,8.17
STU00910,CS301,1,3,27,27.74,13.75
STU00910,CS303,2,17,1,15.48,5.07
STU00910,CS305,3,23,38,43.33,18.34
STU00911,CE304,1,5,43,42.94,31.09
STU00911,CE303,2,47,67,43.78,8.03
STU00911,CE305,3,30,69,53.77,2.0
STU00911,CE303,4,42,51,40.34,34.44
STU00911,CE304,5,15,70,30.45,10.47
STU00912,EE304,1,41,24,29.59,2.0
STU00912,EE304,2,24,27,17.81,37.54
STU00912,EE303,3,14,44,23.85,3.29
STU00912,EE304,4,20,48,3.54,9.57
STU00912,EE303,5,29,12,36.3,14.9
STU00912,EE301,6,27,41,28.42,20.54
STU00913,IT303,1,67,130,70.03,30.2
STU00913,IT304,2,60,65,74.54,36.81
STU00913,IT305,3,59,120,83.73,38.47
STU00914,CS303,1,37,29,47.98,15.27
STU00914,CS305,2,25,92,69.41,21.02
STU00915,EC302,1,0,0,6.39,3.93
STU00915,EC302,2,14,52,11.1,17.04
STU00915,EC301,3,8,0,25.94,20.21
STU00915,EC301,4,0,7,2.41,7.34
STU00915,EC305,5,9,4,16.27,4.99
STU00915,EC305,6,10,23,21.02,5.17
STU00916,CS305,1,7,0,5.36,12.43
STU00916,CS302,2,16,16,50.05,2.0
STU00916,CS304,3,20,10,18.36,14.62
STU00916,CS303,4,33,10,22.5,3.11
STU00917,ME304,1,62,100,57.59,8.6
STU00917,ME302,2,48,85,54.19,28.63
STU00917,ME304,3,45,65,31.77,19.2
STU00917,ME302,4,23,63,60.99,38.56
STU00917,ME302,5,15,73,43.66,31.71
STU00917,ME301,6,33,94,27.51,34.63
STU00918,EC302,1,46,95,72.32,41.33
STU00918,EC303,2,36,62,60.43,39.58
STU00918,EC304,3,21,116,72.86,39.0
STU00918,EC302,4,17,78,74.99,11.36
STU00918,EC302,5,30,126,78.72,23.69
STU00919,IT301,1,42,109,78.04,48.77
STU00919,IT301,2,55,125,98.32,38.64
STU00920,ME301,1,26,49,35.5,26.13
STU00920,ME303,2,8,62,47.13,18.63
STU00920,ME301,3,13,78,33.57,3.15
STU00921,ME304,1,21,22,34.88,14.35
STU00921,ME305,2,23,72,27.59,31.4
STU00921,ME303,3,29,79,23.3,31.08
STU00921,ME303,4,51,15,27.85,16.84
STU00922,ME304,1,20,14,47.1,25.05
STU00922,ME305,2,20,64,35.26,6.04
STU00922,ME304,3,18,106,58.95,21.2
STU00922,ME304,4,20,53,29.38,9.87
STU00923,IT301,1,45,97,68.18,30.28
STU00923,IT304,2,57,88,63.08,27.1
STU00923,IT305,3,42,114,58.2,17.25
STU00923,IT304,4,44,105,89.44,21.68
STU00924,EC301,1,24,0,14.9,3.28
STU00924,EC301,2,13,36,24.33,2.0
STU00924,EC301,3,15,1,0.0,14.67
STU00924,EC303,4,18,23,28.72,2.0
STU00924,EC301,5,25,4,20.12,2.0
STU00925,EE304,1,13,57,68.62,26.46
STU00925,EE303,2,24,99,73.72,19.76
STU00926,CS304,1,47,99,70.97,41.08
STU00926,CS303,2,27,108,84.09,30.62
STU00926,CS305,3,50,187,65.09,28.7
STU00926,CS302,4,41,104,63.01,22.85
STU00926,CS301,5,42,85,89.99,24.84
STU00926,CS302,6,39,107,96.55,19.45
STU00927,CS304,1,27,44,56.52,7.32
STU00927,CS305,2,28,78,46.13,36.86
STU00927,CS304,3,24,10,48.03,15.41
STU00927,CS305,4,19,45,64.34,20.28
STU00927,CS305,5,34,59,35.84,32.67
STU00927,CS303,6,21,56,22.77,20.17
STU00928,IT304,1,19,48,59.87,10.1
STU00928,IT304,2,12,29,11.32,20.04
STU00928,IT302,3,30,66,20.16,18.74
STU00928,IT303,4,31,24,36.14,14.87
STU00928,IT304,5,5,7,36.07,4.49
STU00928,IT302,6,28,77,41.99,8.72
STU00929,EE304,1,36,74,19.51,12.5
STU00929,EE302,2,20,78,35.08,9.97
STU00929,EE304,3,10,13,28.13,13.06
STU00930,ME301,1,37,146,89.78,21.99
STU00930,ME302,2,53,155,75.92,13.71
STU00930,ME303,3,49,112,96.16,17.26
STU00930,ME302,4,50,108,75.37,12.12
STU00930,ME301,5,53,139,67.67,34.14
STU00931,CS302,1,6,25,63.75,7.43
STU00931,CS305,2,34,41,53.96,19.98
STU00931,CS304,3,36,54,45.36,18.71
STU00932,EE304,1,19,39,30.28,22.92
STU00932,EE305,2,25,33,0.0,2.0
STU00932,EE305,3,2,62,21.06,3.75
STU00932,EE304,4,11,0,6.7,9.24
STU00933,EC303,1,27,69,71.41,28.03
STU00933,EC305,2,17,95,50.84,2.0
STU00934,CE301,1,44,75,62.68,22.8
STU00934,CE303,2,34,122,59.75,26.64
STU00935,CS304,1,41,111,25.42,35.72
STU00935,CS302,2,20,45,47.0,16.06
STU00935,CS301,3,25,63,43.63,8.91
STU00935,CS301,4,51,141,55.77,15.24
STU00935,CS302,5,37,52,53.13,27.4
STU00936,EE303,1,25,93,88.15,36.11
STU00936,EE304,2,39,128,71.14,30.6
STU00936,EE302,3,50,130,95.81,20.16
STU00936,EE301,4,46,76,86.15,32.81
STU00936,EE302,5,28,121,71.78,31.55
STU00936,EE302,6,30,112,76.5,26.73
STU00937,EE304,1,25,49,49.76,12.76
STU00937,EE303,2,24,63,43.36,13.89
STU00937,EE305,3,46,32,49.07,14.16
STU00938,EE305,1,57,110,76.39,39.26
STU00938,EE305,2,45,49,62.13,40.9
STU00939,EC302,1,48,41,57.17,6.25
STU00939,EC302,2,12,65,46.19,28.69
